iter	Passed	Remaining
11540	993364	297725
11541	993465	297643
11542	993546	297556
11543	993626	297468
11544	993712	297382
11545	993796	297295
11546	993882	297209
11547	993964	297122
11548	994055	297037
11549	994135	296949
11550	994219	296862
11551	994298	296774
11552	994377	296686
11553	994513	296615
11554	994599	296529
11555	994687	296443
11556	994774	296357
11557	994856	296270
11558	994937	296182
11559	995015	296094
11560	995095	296006
11561	995175	295918
11562	995257	295831
11563	995339	295744
11564	995417	295655
11565	995496	295567
11566	995688	295512
11567	995773	295426
11568	995855	295339
11569	995938	295252
11570	996022	295165
11571	996104	295078
11572	996200	294995
11573	996282	294907
11574	996363	294820
11575	996443	294732
11576	996530	294646
11577	996614	294559
11578	996747	294487
11579	996831	294401
11580	996921	294316
11581	997003	294228
11582	997087	294142
11583	997171	294055
11584	997256	293969
11585	997337	293881
11586	997425	293795
11587	997505	293707
11588	997587	293620
11589	997671	293533
11590	997791	293457
11591	997873	293370
11592	997959	293284
11593	998041	293197
11594	998120	293109
11595	998202	293021
11596	998285	292934
11597	998364	292846
11598	998446	292759
11599	998532	292673
11600	998614	292586
11601	998697	292498
11602	998898	292446
11603	998975	292357
11604	999065	292273
11605	999148	292185
11606	999236	292100
11607	999320	292013
11608	999410	291928
11609	999496	291842
11610	999582	291756
11611	999671	291671
11612	999757	291585
11613	999839	291497
11614	999974	291426
11615	1000051	291337
11616	1000135	291250
11617	1000217	291163
11618	1000301	291076
11619	1000387	290990
11620	1000466	290902
11621	1000550	290815
11622	1000632	290728
11623	1000715	290641
11624	1000798	290554
11625	1000877	290466
11626	1000962	290379
11627	1001078	290302
11628	1001160	290215
11629	1001243	290128
11630	1001325	290040
11631	1001410	289954
11632	1001486	289865
11633	1001574	289780
11634	1001658	289693
11635	1001743	289606
11636	1001824	289519
11637	1001908	289432
11638	1001989	289344
11639	1002171	289286
11640	1002252	289199
11641	1002329	289110
11642	1002418	289025
11643	1002499	288937
11644	1002578	288849
11645	1002654	288760
11646	1002737	288673
11647	1002829	288588
11648	1002910	288501
11649	1002998	288415
11650	1003078	288328
11651	1003153	288238
11652	1003286	288166
11653	1003381	288082
11654	1003460	287994
11655	1003546	287908
11656	1003633	287822
11657	1003714	287734
11658	1003806	287650
11659	1003888	287563
11660	1003971	287476
11661	1004050	287388
11662	1004138	287302
11663	1004227	287217
11664	1004415	287160
11665	1004497	287073
11666	1004584	286987
11667	1004670	286901
11668	1004756	286815
11669	1004849	286730
11670	1004945	286647
11671	1005071	286572
11672	1005157	286486
11673	1005244	286400
11674	1005327	286313
11675	1005451	286238
11676	1005536	286152
11677	1005628	286067
11678	1005714	285981
11679	1005799	285894
11680	1005885	285808
11681	1005968	285721
11682	1006063	285638
11683	1006171	285558
11684	1006269	285475
11685	1006375	285395
11686	1006512	285323
11687	1006607	285239
11688	1006701	285156
11689	1006797	285072
11690	1006885	284987
11691	1006975	284902
11692	1007060	284815
11693	1007152	284731
11694	1007250	284648
11695	1007340	284563
11696	1007431	284478
11697	1007629	284424
11698	1007721	284339
11699	1007813	284255
11700	1007903	284170
11701	1007992	284084
11702	1008077	283998
11703	1008160	283911
11704	1008249	283826
11705	1008337	283740
11706	1008418	283652
11707	1008500	283565
11708	1008590	283480
11709	1008712	283404
11710	1008815	283322
11711	1008908	283238
11712	1008993	283152
11713	1009076	283065
11714	1009167	282980
11715	1009256	282895
11716	1009338	282807
11717	1009420	282720
11718	1009502	282633
11719	1009589	282547
11720	1009667	282458
11721	1009853	282400
11722	1009940	282314
11723	1010034	282230
11724	1010123	282145
11725	1010205	282058
11726	1010287	281970
11727	1010369	281883
11728	1010452	281796
11729	1010537	281710
11730	1010626	281624
11731	1010711	281538
11732	1010789	281449
11733	1010906	281372
11734	1010987	281284
11735	1011072	281198
11736	1011155	281111
11737	1011237	281023
11738	1011321	280936
11739	1011403	280849
11740	1011484	280762
11741	1011564	280674
11742	1011649	280587
11743	1011733	280500
11744	1011819	280414
11745	1011921	280333
11746	1012038	280255
11747	1012122	280168
11748	1012209	280082
11749	1012292	279995
11750	1012377	279909
11751	1012460	279822
11752	1012548	279736
11753	1012628	279648
11754	1012708	279561
11755	1012796	279475
11756	1012876	279387
11757	1012966	279302
11758	1013166	279247
11759	1013247	279159
11760	1013327	279072
11761	1013420	278987
11762	1013519	278905
11763	1013605	278819
11764	1013695	278734
11765	1013783	278648
11766	1013873	278563
11767	1013963	278478
11768	1014057	278394
11769	1014180	278318
11770	1014266	278231
11771	1014348	278144
11772	1014434	278058
11773	1014515	277970
11774	1014600	277884
11775	1014687	277798
11776	1014770	277711
11777	1014859	277625
11778	1014946	277539
11779	1015035	277454
11780	1015120	277368
11781	1015241	277291
11782	1015331	277206
11783	1015413	277119
11784	1015498	277032
11785	1015581	276945
11786	1015677	276861
11787	1015756	276773
11788	1015837	276686
11789	1015918	276598
11790	1016001	276511
11791	1016081	276423
11792	1016172	276339
11793	1016366	276282
11794	1016448	276194
11795	1016527	276106
11796	1016616	276021
11797	1016698	275934
11798	1016779	275846
11799	1016864	275759
11800	1016951	275673
11801	1017030	275585
11802	1017118	275500
11803	1017208	275414
11804	1017292	275328
11805	1017375	275241
11806	1017492	275163
11807	1017581	275077
11808	1017669	274992
11809	1017755	274906
11810	1017840	274819
11811	1017924	274732
11812	1018010	274646
11813	1018091	274558
11814	1018183	274474
11815	1018268	274387
11816	1018364	274304
11817	1018539	274241
11818	1018635	274158
11819	1018719	274071
11820	1018808	273986
11821	1018892	273899
11822	1018980	273813
11823	1019068	273728
11824	1019150	273640
11825	1019236	273554
11826	1019324	273468
11827	1019410	273382
11828	1019495	273296
11829	1019621	273220
11830	1019714	273136
11831	1019803	273050
11832	1019905	272968
11833	1020004	272886
11834	1020088	272799
11835	1020176	272713
11836	1020262	272627
11837	1020345	272540
11838	1020425	272452
11839	1020504	272364
11840	1020589	272277
11841	1020713	272201
11842	1020799	272115
11843	1020886	272029
11844	1020976	271944
11845	1021058	271857
11846	1021143	271770
11847	1021226	271683
11848	1021317	271598
11849	1021411	271514
11850	1021497	271428
11851	1021583	271341
11852	1021666	271254
11853	1021852	271195
11854	1021949	271111
11855	1022030	271024
11856	1022119	270938
11857	1022205	270852
11858	1022297	270767
11859	1022385	270682
11860	1022490	270601
11861	1022573	270513
11862	1022656	270426
11863	1022749	270342
11864	1022887	270269
11865	1022966	270181
11866	1023054	270095
11867	1023140	270009
11868	1023222	269922
11869	1023302	269834
11870	1023387	269748
11871	1023467	269660
11872	1023551	269573
11873	1023637	269487
11874	1023725	269401
11875	1023811	269315
11876	1024007	269257
11877	1024092	269171
11878	1024173	269083
11879	1024256	268996
11880	1024340	268909
11881	1024425	268823
11882	1024514	268737
11883	1024601	268651
11884	1024682	268564
11885	1024767	268477
11886	1024851	268390
11887	1024934	268303
11888	1025057	268227
11889	1025142	268140
11890	1025227	268054
11891	1025310	267967
11892	1025399	267881
11893	1025482	267794
11894	1025576	267710
11895	1025664	267624
11896	1025747	267537
11897	1025825	267449
11898	1025908	267362
11899	1025992	267275
11900	1026108	267196
11901	1026195	267110
11902	1026282	267024
11903	1026364	266937
11904	1026452	266851
11905	1026539	266765
11906	1026643	266684
11907	1026729	266597
11908	1026818	266512
11909	1026905	266426
11910	1026996	266341
11911	1027081	266254
11912	1027269	266195
11913	1027355	266108
11914	1027442	266022
11915	1027528	265936
11916	1027618	265851
11917	1027710	265766
11918	1027791	265678
11919	1027874	265591
11920	1027962	265506
11921	1028048	265419
11922	1028139	265334
11923	1028237	265251
11924	1028359	265174
11925	1028443	265087
11926	1028525	265000
11927	1028608	264913
11928	1028695	264827
11929	1028780	264740
11930	1028873	264656
11931	1028959	264569
11932	1029054	264485
11933	1029140	264399
11934	1029225	264312
11935	1029314	264227
11936	1029439	264151
11937	1029522	264064
11938	1029615	263979
11939	1029710	263895
11940	1029812	263813
11941	1029896	263726
11942	1029992	263642
11943	1030080	263557
11944	1030165	263470
11945	1030244	263382
11946	1030331	263296
11947	1030534	263240
11948	1030634	263157
11949	1030720	263070
11950	1030806	262984
11951	1030888	262897
11952	1030975	262811
11953	1031055	262723
11954	1031139	262636
11955	1031225	262550
11956	1031312	262464
11957	1031395	262377
11958	1031492	262293
11959	1031617	262217
11960	1031700	262130
11961	1031783	262042
11962	1031863	261955
11963	1031951	261869
11964	1032036	261782
11965	1032118	261695
11966	1032201	261608
11967	1032282	261520
11968	1032363	261433
11969	1032440	261344
11970	1032531	261259
11971	1032728	261201
11972	1032808	261113
11973	1032891	261026
11974	1032971	260938
11975	1033059	260852
11976	1033139	260764
11977	1033224	260678
11978	1033312	260592
11979	1033391	260504
11980	1033484	260419
11981	1033564	260331
11982	1033645	260244
11983	1033769	260167
11984	1033862	260082
11985	1033957	259999
11986	1034046	259913
11987	1034129	259826
11988	1034215	259739
11989	1034300	259653
11990	1034385	259566
11991	1034468	259479
11992	1034558	259394
11993	1034643	259307
11994	1034726	259220
11995	1034858	259145
11996	1034941	259058
11997	1035027	258972
11998	1035113	258886
11999	1035192	258798
12000	1035276	258711
12001	1035366	258626
12002	1035453	258539
12003	1035537	258453
12004	1035625	258367
12005	1035703	258278
12006	1035785	258191
12007	1035990	258134
12008	1036078	258049
12009	1036165	257963
12010	1036254	257877
12011	1036341	257791
12012	1036430	257705
12013	1036514	257618
12014	1036603	257533
12015	1036688	257446
12016	1036766	257358
12017	1036843	257269
12018	1036922	257181
12019	1037054	257106
12020	1037140	257020
12021	1037224	256933
12022	1037307	256846
12023	1037387	256758
12024	1037475	256672
12025	1037562	256586
12026	1037660	256503
12027	1037741	256415
12028	1037825	256328
12029	1037911	256242
12030	1037992	256154
12031	1038189	256096
12032	1038272	256008
12033	1038359	255922
12034	1038449	255837
12035	1038532	255750
12036	1038622	255664
12037	1038707	255578
12038	1038788	255490
12039	1038868	255402
12040	1038948	255315
12041	1039030	255227
12042	1039114	255140
12043	1039210	255056
12044	1039320	254976
12045	1039401	254888
12046	1039487	254802
12047	1039567	254714
12048	1039649	254627
12049	1039730	254539
12050	1039817	254453
12051	1039901	254366
12052	1039988	254280
12053	1040074	254194
12054	1040162	254108
12055	1040262	254025
12056	1040396	253950
12057	1040485	253865
12058	1040576	253780
12059	1040671	253695
12060	1040754	253608
12061	1040842	253523
12062	1040933	253438
12063	1041025	253353
12064	1041119	253268
12065	1041203	253181
12066	1041283	253094
12067	1041476	253033
12068	1041570	252949
12069	1041660	252863
12070	1041745	252777
12071	1041826	252689
12072	1041912	252603
12073	1041994	252515
12074	1042074	252427
12075	1042159	252341
12076	1042245	252255
12077	1042327	252167
12078	1042411	252080
12079	1042541	252005
12080	1042623	251917
12081	1042701	251829
12082	1042788	251743
12083	1042895	251661
12084	1042977	251574
12085	1043059	251487
12086	1043149	251401
12087	1043235	251315
12088	1043319	251228
12089	1043404	251141
12090	1043489	251055
12091	1043675	250992
12092	1043760	250906
12093	1043850	250821
12094	1043949	250737
12095	1044036	250651
12096	1044124	250565
12097	1044211	250479
12098	1044293	250392
12099	1044371	250304
12100	1044453	250216
12101	1044536	250129
12102	1044623	250043
12103	1044743	249965
12104	1044824	249877
12105	1044907	249790
12106	1044992	249703
12107	1045078	249617
12108	1045163	249530
12109	1045250	249444
12110	1045356	249362
12111	1045445	249277
12112	1045531	249190
12113	1045614	249103
12114	1045705	249018
12115	1045825	248940
12116	1045910	248853
12117	1045990	248765
12118	1046078	248680
12119	1046159	248592
12120	1046244	248505
12121	1046336	248420
12122	1046419	248333
12123	1046499	248245
12124	1046598	248162
12125	1046672	248073
12126	1046759	247987
12127	1046950	247925
12128	1047036	247839
12129	1047114	247750
12130	1047195	247663
12131	1047284	247577
12132	1047362	247489
12133	1047445	247402
12134	1047530	247315
12135	1047618	247229
12136	1047702	247142
12137	1047784	247055
12138	1047869	246968
12139	1047995	246891
12140	1048081	246805
12141	1048167	246719
12142	1048247	246631
12143	1048331	246544
12144	1048417	246457
12145	1048496	246369
12146	1048575	246281
12147	1048658	246194
12148	1048740	246107
12149	1048821	246019
12150	1048904	245932
12151	1048987	245845
12152	1049183	245784
12153	1049270	245698
12154	1049357	245612
12155	1049441	245525
12156	1049523	245438
12157	1049603	245350
12158	1049688	245264
12159	1049770	245176
12160	1049856	245090
12161	1049935	245002
12162	1050018	244915
12163	1050098	244827
12164	1050226	244750
12165	1050309	244663
12166	1050388	244575
12167	1050466	244487
12168	1050553	244401
12169	1050632	244313
12170	1050712	244225
12171	1050796	244138
12172	1050889	244053
12173	1050970	243966
12174	1051056	243879
12175	1051143	243793
12176	1051268	243716
12177	1051357	243630
12178	1051442	243543
12179	1051526	243456
12180	1051610	243370
12181	1051700	243284
12182	1051790	243198
12183	1051875	243112
12184	1051954	243024
12185	1052037	242937
12186	1052121	242850
12187	1052203	242763
12188	1052402	242702
12189	1052481	242614
12190	1052568	242528
12191	1052653	242441
12192	1052736	242354
12193	1052814	242266
12194	1052895	242178
12195	1052982	242092
12196	1053061	242004
12197	1053144	241917
12198	1053233	241831
12199	1053317	241745
12200	1053396	241656
12201	1053526	241580
12202	1053611	241493
12203	1053693	241406
12204	1053780	241320
12205	1053867	241234
12206	1053947	241146
12207	1054031	241059
12208	1054120	240973
12209	1054205	240887
12210	1054294	240801
12211	1054381	240715
12212	1054483	240632
12213	1054666	240568
12214	1054752	240481
12215	1054836	240394
12216	1054920	240308
12217	1055000	240220
12218	1055086	240133
12219	1055166	240045
12220	1055249	239958
12221	1055333	239872
12222	1055421	239786
12223	1055504	239698
12224	1055658	239628
12225	1055739	239540
12226	1055824	239453
12227	1055902	239365
12228	1055987	239278
12229	1056069	239191
12230	1056152	239104
12231	1056235	239017
12232	1056322	238931
12233	1056408	238844
12234	1056494	238758
12235	1056581	238672
12236	1056679	238588
12237	1056792	238507
12238	1056876	238421
12239	1056962	238334
12240	1057049	238248
12241	1057131	238161
12242	1057218	238074
12243	1057303	237988
12244	1057395	237903
12245	1057480	237816
12246	1057557	237728
12247	1057640	237640
12248	1057724	237554
12249	1057925	237493
12250	1058008	237406
12251	1058087	237318
12252	1058169	237230
12253	1058254	237144
12254	1058346	237059
12255	1058428	236972
12256	1058514	236885
12257	1058610	236801
12258	1058695	236714
12259	1058780	236627
12260	1058911	236551
12261	1058996	236464
12262	1059081	236378
12263	1059166	236291
12264	1059253	236205
12265	1059347	236120
12266	1059432	236033
12267	1059518	235947
12268	1059603	235860
12269	1059686	235773
12270	1059768	235686
12271	1059851	235599
12272	1060051	235538
12273	1060136	235451
12274	1060220	235364
12275	1060304	235277
12276	1060392	235191
12277	1060477	235105
12278	1060562	235018
12279	1060646	234931
12280	1060730	234844
12281	1060816	234758
12282	1060896	234670
12283	1060978	234583
12284	1061069	234497
12285	1061183	234417
12286	1061267	234330
12287	1061360	234245
12288	1061444	234158
12289	1061533	234072
12290	1061617	233986
12291	1061700	233898
12292	1061782	233811
12293	1061864	233724
12294	1061954	233638
12295	1062040	233552
12296	1062136	233467
12297	1062252	233388
12298	1062329	233299
12299	1062413	233212
12300	1062497	233125
12301	1062577	233038
12302	1062668	232952
12303	1062748	232864
12304	1062828	232777
12305	1062908	232689
12306	1062997	232603
12307	1063081	232516
12308	1063168	232430
12309	1063365	232368
12310	1063452	232282
12311	1063540	232195
12312	1063622	232108
12313	1063705	232021
12314	1063784	231933
12315	1063865	231846
12316	1063945	231758
12317	1064027	231670
12318	1064114	231584
12319	1064195	231497
12320	1064276	231409
12321	1064408	231333
12322	1064498	231247
12323	1064580	231160
12324	1064662	231072
12325	1064746	230985
12326	1064831	230899
12327	1064913	230811
12328	1065001	230725
12329	1065085	230638
12330	1065168	230551
12331	1065252	230464
12332	1065333	230377
12333	1065533	230315
12334	1065617	230228
12335	1065699	230141
12336	1065781	230054
12337	1065869	229968
12338	1065956	229881
12339	1066045	229795
12340	1066133	229709
12341	1066221	229623
12342	1066304	229536
12343	1066388	229449
12344	1066478	229364
12345	1066614	229288
12346	1066697	229201
12347	1066781	229114
12348	1066871	229028
12349	1066951	228940
12350	1067035	228854
12351	1067116	228766
12352	1067202	228680
12353	1067283	228592
12354	1067365	228505
12355	1067445	228417
12356	1067534	228331
12357	1067674	228256
12358	1067756	228169
12359	1067838	228081
12360	1067922	227995
12361	1068003	227907
12362	1068086	227820
12363	1068171	227733
12364	1068256	227647
12365	1068355	227563
12366	1068439	227476
12367	1068527	227390
12368	1068608	227302
12369	1068798	227238
12370	1068888	227152
12371	1068968	227065
12372	1069049	226977
12373	1069133	226890
12374	1069219	226804
12375	1069301	226716
12376	1069384	226629
12377	1069465	226542
12378	1069553	226455
12379	1069633	226368
12380	1069717	226281
12381	1069824	226199
12382	1069927	226116
12383	1070005	226028
12384	1070092	225941
12385	1070172	225854
12386	1070260	225768
12387	1070341	225680
12388	1070424	225593
12389	1070511	225507
12390	1070599	225421
12391	1070686	225334
12392	1070774	225248
12393	1070856	225161
12394	1071049	225097
12395	1071134	225010
12396	1071211	224922
12397	1071293	224835
12398	1071380	224748
12399	1071459	224660
12400	1071541	224573
12401	1071629	224487
12402	1071711	224400
12403	1071798	224313
12404	1071887	224228
12405	1071971	224141
12406	1072093	224062
12407	1072179	223975
12408	1072266	223889
12409	1072353	223803
12410	1072439	223716
12411	1072525	223630
12412	1072614	223544
12413	1072697	223457
12414	1072787	223371
12415	1072882	223286
12416	1072965	223199
12417	1073047	223112
12418	1073165	223032
12419	1073247	222945
12420	1073338	222859
12421	1073417	222771
12422	1073504	222685
12423	1073587	222598
12424	1073671	222511
12425	1073751	222423
12426	1073834	222336
12427	1073920	222249
12428	1074005	222163
12429	1074089	222076
12430	1074286	222012
12431	1074370	221925
12432	1074456	221839
12433	1074537	221752
12434	1074631	221666
12435	1074718	221580
12436	1074806	221494
12437	1074890	221407
12438	1074979	221321
12439	1075058	221233
12440	1075139	221146
12441	1075224	221059
12442	1075349	220981
12443	1075435	220894
12444	1075519	220807
12445	1075597	220719
12446	1075692	220634
12447	1075773	220547
12448	1075859	220460
12449	1075941	220373
12450	1076029	220287
12451	1076112	220200
12452	1076195	220113
12453	1076280	220026
12454	1076476	219962
12455	1076551	219873
12456	1076632	219786
12457	1076715	219699
12458	1076797	219611
12459	1076877	219523
12460	1076962	219437
12461	1077049	219350
12462	1077132	219263
12463	1077225	219178
12464	1077305	219091
12465	1077392	219004
12466	1077529	218928
12467	1077612	218841
12468	1077695	218754
12469	1077777	218666
12470	1077859	218579
12471	1077939	218491
12472	1078020	218404
12473	1078105	218317
12474	1078184	218229
12475	1078276	218144
12476	1078363	218058
12477	1078446	217970
12478	1078549	217887
12479	1078661	217806
12480	1078746	217719
12481	1078830	217633
12482	1078908	217544
12483	1078993	217458
12484	1079077	217371
12485	1079154	217282
12486	1079241	217196
12487	1079326	217109
12488	1079410	217023
12489	1079496	216936
12490	1079578	216849
12491	1079764	216782
12492	1079846	216695
12493	1079930	216608
12494	1080016	216521
12495	1080094	216433
12496	1080179	216347
12497	1080260	216259
12498	1080342	216172
12499	1080426	216085
12500	1080512	215998
12501	1080599	215912
12502	1080688	215826
12503	1080810	215747
12504	1080894	215660
12505	1080978	215573
12506	1081062	215486
12507	1081147	215399
12508	1081233	215313
12509	1081322	215227
12510	1081412	215141
12511	1081505	215056
12512	1081611	214973
12513	1081694	214886
12514	1081779	214799
12515	1081976	214735
12516	1082069	214650
12517	1082151	214563
12518	1082231	214475
12519	1082313	214387
12520	1082398	214301
12521	1082478	214213
12522	1082561	214126
12523	1082640	214038
12524	1082723	213951
12525	1082803	213863
12526	1082883	213775
12527	1083008	213697
12528	1083088	213609
12529	1083169	213521
12530	1083248	213433
12531	1083329	213346
12532	1083412	213259
12533	1083495	213172
12534	1083579	213085
12535	1083665	212998
12536	1083753	212912
12537	1083835	212825
12538	1083917	212737
12539	1084000	212650
12540	1084127	212572
12541	1084203	212483
12542	1084290	212397
12543	1084370	212309
12544	1084457	212223
12545	1084537	212135
12546	1084618	212048
12547	1084702	211961
12548	1084785	211874
12549	1084871	211787
12550	1084955	211700
12551	1085038	211613
12552	1085228	211547
12553	1085305	211459
12554	1085393	211372
12555	1085471	211284
12556	1085554	211197
12557	1085652	211113
12558	1085737	211026
12559	1085822	210940
12560	1085909	210853
12561	1085991	210766
12562	1086074	210679
12563	1086151	210590
12564	1086285	210513
12565	1086368	210426
12566	1086449	210339
12567	1086534	210252
12568	1086618	210165
12569	1086706	210079
12570	1086790	209992
12571	1086873	209905
12572	1086960	209818
12573	1087043	209731
12574	1087125	209644
12575	1087206	209556
12576	1087290	209469
12577	1087481	209403
12578	1087568	209317
12579	1087662	209232
12580	1087746	209145
12581	1087830	209058
12582	1087914	208971
12583	1087994	208883
12584	1088075	208796
12585	1088159	208709
12586	1088237	208621
12587	1088323	208534
12588	1088409	208448
12589	1088531	208368
12590	1088615	208281
12591	1088699	208194
12592	1088788	208108
12593	1088866	208020
12594	1088953	207934
12595	1089029	207845
12596	1089112	207758
12597	1089194	207671
12598	1089286	207585
12599	1089369	207498
12600	1089453	207411
12601	1089578	207332
12602	1089659	207245
12603	1089742	207158
12604	1089825	207071
12605	1089909	206984
12606	1089993	206897
12607	1090075	206809
12608	1090164	206724
12609	1090254	206638
12610	1090339	206551
12611	1090427	206465
12612	1090514	206378
12613	1090712	206313
12614	1090799	206227
12615	1090880	206139
12616	1090965	206052
12617	1091046	205965
12618	1091131	205878
12619	1091217	205792
12620	1091300	205705
12621	1091389	205619
12622	1091470	205531
12623	1091551	205444
12624	1091638	205357
12625	1091778	205281
12626	1091863	205194
12627	1091941	205106
12628	1092018	205018
12629	1092096	204930
12630	1092177	204842
12631	1092263	204756
12632	1092340	204667
12633	1092426	204581
12634	1092509	204494
12635	1092593	204407
12636	1092682	204321
12637	1092759	204233
12638	1092952	204166
12639	1093033	204078
12640	1093116	203991
12641	1093196	203904
12642	1093282	203817
12643	1093370	203731
12644	1093454	203644
12645	1093538	203557
12646	1093622	203470
12647	1093703	203383
12648	1093784	203295
12649	1093867	203208
12650	1093992	203129
12651	1094073	203041
12652	1094154	202954
12653	1094236	202866
12654	1094325	202781
12655	1094408	202693
12656	1094509	202610
12657	1094592	202522
12658	1094674	202435
12659	1094758	202348
12660	1094843	202262
12661	1094929	202175
12662	1095120	202108
12663	1095202	202021
12664	1095286	201934
12665	1095373	201847
12666	1095459	201761
12667	1095545	201674
12668	1095635	201588
12669	1095719	201501
12670	1095805	201415
12671	1095889	201328
12672	1095968	201240
12673	1096052	201153
12674	1096186	201075
12675	1096268	200988
12676	1096354	200901
12677	1096441	200815
12678	1096526	200728
12679	1096611	200641
12680	1096692	200554
12681	1096776	200467
12682	1096856	200379
12683	1096940	200292
12684	1097025	200206
12685	1097108	200118
12686	1097190	200031
12687	1097311	199951
12688	1097398	199865
12689	1097481	199777
12690	1097567	199691
12691	1097649	199604
12692	1097739	199518
12693	1097819	199430
12694	1097903	199343
12695	1097987	199256
12696	1098071	199169
12697	1098155	199082
12698	1098240	198996
12699	1098419	198926
12700	1098503	198839
12701	1098579	198751
12702	1098663	198664
12703	1098744	198576
12704	1098829	198489
12705	1098907	198401
12706	1098992	198315
12707	1099077	198228
12708	1099163	198141
12709	1099243	198054
12710	1099329	197967
12711	1099470	197890
12712	1099552	197803
12713	1099629	197715
12714	1099713	197628
12715	1099793	197540
12716	1099878	197454
12717	1099958	197366
12718	1100055	197281
12719	1100133	197193
12720	1100219	197107
12721	1100294	197018
12722	1100376	196931
12723	1100461	196844
12724	1100657	196777
12725	1100736	196689
12726	1100817	196602
12727	1100904	196516
12728	1100981	196427
12729	1101064	196340
12730	1101146	196253
12731	1101247	196169
12732	1101326	196081
12733	1101412	195994
12734	1101495	195907
12735	1101575	195820
12736	1101700	195740
12737	1101782	195653
12738	1101864	195565
12739	1101943	195478
12740	1102026	195391
12741	1102107	195303
12742	1102188	195216
12743	1102271	195129
12744	1102350	195041
12745	1102437	194954
12746	1102521	194867
12747	1102605	194781
12748	1102742	194703
12749	1102822	194615
12750	1102903	194528
12751	1102982	194440
12752	1103067	194353
12753	1103150	194266
12754	1103228	194178
12755	1103312	194091
12756	1103401	194005
12757	1103488	193919
12758	1103577	193833
12759	1103661	193746
12760	1103758	193661
12761	1103940	193591
12762	1104021	193504
12763	1104104	193417
12764	1104185	193329
12765	1104269	193242
12766	1104353	193155
12767	1104442	193069
12768	1104526	192982
12769	1104610	192895
12770	1104693	192808
12771	1104779	192722
12772	1104868	192636
12773	1104991	192556
12774	1105073	192468
12775	1105159	192382
12776	1105247	192295
12777	1105330	192208
12778	1105414	192121
12779	1105492	192033
12780	1105578	191947
12781	1105666	191861
12782	1105755	191775
12783	1105838	191687
12784	1105922	191600
12785	1106118	191533
12786	1106208	191447
12787	1106297	191361
12788	1106379	191274
12789	1106461	191186
12790	1106548	191100
12791	1106632	191013
12792	1106722	190927
12793	1106804	190840
12794	1106886	190752
12795	1106970	190666
12796	1107056	190579
12797	1107178	190499
12798	1107265	190412
12799	1107355	190326
12800	1107443	190240
12801	1107531	190154
12802	1107614	190067
12803	1107691	189978
12804	1107772	189891
12805	1107857	189804
12806	1107941	189717
12807	1108031	189631
12808	1108120	189545
12809	1108242	189465
12810	1108343	189381
12811	1108428	189294
12812	1108518	189208
12813	1108607	189122
12814	1108699	189037
12815	1108787	188950
12816	1108871	188863
12817	1108955	188776
12818	1109039	188689
12819	1109122	188602
12820	1109207	188515
12821	1109392	188446
12822	1109480	188359
12823	1109564	188273
12824	1109648	188186
12825	1109737	188099
12826	1109821	188012
12827	1109901	187925
12828	1109987	187838
12829	1110071	187751
12830	1110157	187665
12831	1110236	187577
12832	1110316	187489
12833	1110447	187410
12834	1110531	187323
12835	1110614	187236
12836	1110697	187149
12837	1110781	187062
12838	1110864	186975
12839	1110965	186891
12840	1111050	186804
12841	1111132	186717
12842	1111212	186629
12843	1111292	186542
12844	1111378	186455
12845	1111572	186387
12846	1111663	186301
12847	1111739	186212
12848	1111842	186129
12849	1111932	186043
12850	1112011	185955
12851	1112094	185868
12852	1112182	185781
12853	1112264	185694
12854	1112348	185607
12855	1112429	185520
12856	1112511	185432
12857	1112634	185352
12858	1112717	185265
12859	1112798	185177
12860	1112882	185091
12861	1112966	185004
12862	1113048	184916
12863	1113127	184829
12864	1113206	184741
12865	1113282	184652
12866	1113366	184565
12867	1113441	184477
12868	1113530	184391
12869	1113611	184304
12870	1113799	184234
12871	1113886	184147
12872	1113964	184059
12873	1114044	183972
12874	1114130	183885
12875	1114216	183799
12876	1114299	183711
12877	1114377	183623
12878	1114462	183537
12879	1114540	183449
12880	1114622	183361
12881	1114703	183274
12882	1114835	183195
12883	1114921	183108
12884	1115007	183022
12885	1115088	182934
12886	1115169	182847
12887	1115253	182760
12888	1115336	182673
12889	1115414	182585
12890	1115497	182498
12891	1115577	182410
12892	1115658	182323
12893	1115739	182235
12894	1115822	182148
12895	1115949	182068
12896	1116034	181981
12897	1116121	181895
12898	1116209	181809
12899	1116288	181721
12900	1116369	181633
12901	1116452	181546
12902	1116546	181461
12903	1116627	181374
12904	1116712	181287
12905	1116795	181200
12906	1116881	181113
12907	1117077	181044
12908	1117179	180960
12909	1117264	180873
12910	1117351	180787
12911	1117436	180700
12912	1117519	180613
12913	1117600	180526
12914	1117686	180439
12915	1117762	180351
12916	1117847	180264
12917	1117928	180177
12918	1118013	180090
12919	1118134	180009
12920	1118213	179921
12921	1118294	179834
12922	1118381	179747
12923	1118456	179659
12924	1118545	179573
12925	1118630	179486
12926	1118714	179399
12927	1118799	179312
12928	1118886	179226
12929	1118969	179138
12930	1119052	179051
12931	1119233	178980
12932	1119334	178896
12933	1119417	178808
12934	1119505	178722
12935	1119591	178636
12936	1119672	178548
12937	1119753	178461
12938	1119839	178374
12939	1119941	178290
12940	1120029	178204
12941	1120126	178119
12942	1120208	178032
12943	1120346	177953
12944	1120426	177866
12945	1120509	177778
