iter	MAE
7140	534.9997764
7141	534.9890906
7142	534.9780139
7143	534.9512901
7144	534.9384567
7145	534.9161152
7146	534.905781
7147	534.902892
7148	534.9002741
7149	534.8659048
7150	534.8533666
7151	534.8386323
7152	534.8193539
7153	534.7704849
7154	534.7398852
7155	534.73403
7156	534.7233357
7157	534.7176611
7158	534.7091133
7159	534.7060448
7160	534.6944046
7161	534.6781106
7162	534.6756841
7163	534.6691102
7164	534.6547045
7165	534.6463533
7166	534.6296301
7167	534.6251672
7168	534.5970064
7169	534.581916
7170	534.5715291
7171	534.5678699
7172	534.5512956
7173	534.5445842
7174	534.5402758
7175	534.5321694
7176	534.5237608
7177	534.5186514
7178	534.5024792
7179	534.4792526
7180	534.4708622
7181	534.4537428
7182	534.4365662
7183	534.4215924
7184	534.4135461
7185	534.3988698
7186	534.388046
7187	534.3768005
7188	534.3637882
7189	534.3621787
7190	534.3246329
7191	534.3177101
7192	534.3094509
7193	534.3075082
7194	534.2835326
7195	534.2772642
7196	534.2697722
7197	534.2540444
7198	534.2465754
7199	534.2372051
7200	534.2260324
7201	534.2248472
7202	534.2108073
7203	534.2087413
7204	534.1996247
7205	534.1832283
7206	534.1756006
7207	534.1672417
7208	534.1599334
7209	534.1561905
7210	534.1537685
7211	534.1486744
7212	534.1453778
7213	534.1413581
7214	534.1150909
7215	534.1085756
7216	534.1031256
7217	534.080698
7218	534.0600349
7219	534.0543488
7220	534.047585
7221	534.0405989
7222	534.038171
7223	534.0259776
7224	534.0232229
7225	534.0041955
7226	533.9965331
7227	533.9880312
7228	533.983446
7229	533.9759714
7230	533.9603454
7231	533.9545747
7232	533.9301256
7233	533.923425
7234	533.9200799
7235	533.8988727
7236	533.883216
7237	533.8477122
7238	533.8237949
7239	533.8172216
7240	533.8119376
7241	533.8065587
7242	533.8026129
7243	533.7809648
7244	533.7749906
7245	533.7704596
7246	533.7591364
7247	533.7540952
7248	533.7501803
7249	533.7415508
7250	533.7337692
7251	533.6980589
7252	533.68857
7253	533.6799766
7254	533.6694003
7255	533.6657462
7256	533.6576192
7257	533.6557814
7258	533.6397479
7259	533.6074781
7260	533.5966116
7261	533.5921317
7262	533.5843669
7263	533.5799944
7264	533.5739821
7265	533.5630041
7266	533.5610471
7267	533.5396311
7268	533.5307893
7269	533.5167838
7270	533.5088013
7271	533.4820109
7272	533.4452983
7273	533.4355306
7274	533.4341225
7275	533.4147124
7276	533.4090082
7277	533.3627506
7278	533.3602988
7279	533.3503129
7280	533.3444635
7281	533.3403525
7282	533.3129474
7283	533.3084542
7284	533.2896604
7285	533.2858123
7286	533.2696995
7287	533.2675721
7288	533.2607295
7289	533.2545494
7290	533.2453257
7291	533.2352104
7292	533.2329807
7293	533.2243552
7294	533.2083061
7295	533.1970126
7296	533.1938321
7297	533.1760279
7298	533.155234
7299	533.1444345
7300	533.1164241
7301	533.1132927
7302	533.1100887
7303	533.0817736
7304	533.0715301
7305	533.0692726
7306	533.0652421
7307	533.0597226
7308	533.05365
7309	533.0398043
7310	533.0369057
7311	533.0292798
7312	533.0272971
7313	533.0012905
7314	532.9657286
7315	532.9606824
7316	532.9302676
7317	532.9199796
7318	532.9108738
7319	532.9031912
7320	532.8979279
7321	532.8871127
7322	532.8461759
7323	532.8317123
7324	532.8213407
7325	532.8020209
7326	532.7920658
7327	532.7702306
7328	532.7621431
7329	532.7560548
7330	532.7514544
7331	532.7476415
7332	532.7396226
7333	532.7378101
7334	532.736418
7335	532.7300801
7336	532.7049176
7337	532.6702206
7338	532.6437216
7339	532.5878082
7340	532.575926
7341	532.570856
7342	532.5567654
7343	532.5530273
7344	532.5504882
7345	532.5446933
7346	532.532614
7347	532.5202799
7348	532.5030331
7349	532.4947095
7350	532.4870558
7351	532.461832
7352	532.4399997
7353	532.436257
7354	532.4160053
7355	532.4039535
7356	532.3823061
7357	532.3418001
7358	532.3327311
7359	532.3288833
7360	532.3232683
7361	532.3186204
7362	532.3157598
7363	532.2978978
7364	532.2913537
7365	532.2872877
7366	532.2680222
7367	532.2552637
7368	532.2486412
7369	532.2420319
7370	532.2389386
7371	532.2343214
7372	532.2198904
7373	532.2176147
7374	532.2051765
7375	532.1660657
7376	532.134327
7377	532.118079
7378	532.1147234
7379	532.1101233
7380	532.0814498
7381	532.0722799
7382	532.0596777
7383	532.0359766
7384	532.0250875
7385	532.0210689
7386	531.9969612
7387	531.9933654
7388	531.9892038
7389	531.9871603
7390	531.9759836
7391	531.9730877
7392	531.9684154
7393	531.9620881
7394	531.955753
7395	531.9494432
7396	531.9448936
7397	531.944152
7398	531.9386844
7399	531.9346199
7400	531.9191016
7401	531.9002046
7402	531.8874364
7403	531.8800656
7404	531.8544951
7405	531.8467512
7406	531.8383681
7407	531.8121777
7408	531.810318
7409	531.7955424
7410	531.7753407
7411	531.7708662
7412	531.7614356
7413	531.7538871
7414	531.7450558
7415	531.7337568
7416	531.7236424
7417	531.6925741
7418	531.6844399
7419	531.6803553
7420	531.6617984
7421	531.6598345
7422	531.6553637
7423	531.6515952
7424	531.6031435
7425	531.5880173
7426	531.5472219
7427	531.5436503
7428	531.537478
7429	531.5082819
7430	531.5001609
7431	531.4842348
7432	531.4734048
7433	531.4683114
7434	531.4641837
7435	531.4433898
7436	531.4411891
7437	531.4361753
7438	531.4282328
7439	531.4242087
7440	531.4180394
7441	531.4102912
7442	531.3981052
7443	531.3942735
7444	531.3373811
7445	531.3249769
7446	531.3127004
7447	531.3108017
7448	531.3039515
7449	531.2882869
7450	531.2822553
7451	531.2733489
7452	531.2683907
7453	531.2609482
7454	531.2594727
7455	531.2463242
7456	531.236981
7457	531.2242028
7458	531.2217459
7459	531.1956964
7460	531.1916378
7461	531.1607908
7462	531.154113
7463	531.1141396
7464	531.1099162
7465	531.1055056
7466	531.098995
7467	531.0950407
7468	531.0643811
7469	531.0597458
7470	531.0285154
7471	531.0244074
7472	531.0123635
7473	531.0078622
7474	530.9923794
7475	530.987591
7476	530.9859838
7477	530.975087
7478	530.9703502
7479	530.9631028
7480	530.9502359
7481	530.9394071
7482	530.9259287
7483	530.9240858
7484	530.9169394
7485	530.9112756
7486	530.8863863
7487	530.8774175
7488	530.8707165
7489	530.8615408
7490	530.8546315
7491	530.816271
7492	530.7720646
7493	530.7619021
7494	530.7464128
7495	530.7305048
7496	530.7156512
7497	530.7011025
7498	530.6942524
7499	530.6828134
7500	530.6767435
7501	530.6613996
7502	530.6419344
7503	530.636475
7504	530.6324618
7505	530.6250368
7506	530.6111973
7507	530.5931364
7508	530.5834223
7509	530.5797466
7510	530.5736798
7511	530.5714768
7512	530.5541634
7513	530.5508173
7514	530.5490778
7515	530.5418281
7516	530.5253793
7517	530.524051
7518	530.5127206
7519	530.5056361
7520	530.4981465
7521	530.4961151
7522	530.483415
7523	530.4664258
7524	530.4548706
7525	530.4505428
7526	530.4377235
7527	530.433281
7528	530.4162815
7529	530.3598007
7530	530.3524266
7531	530.3462697
7532	530.3407186
7533	530.327962
7534	530.3256943
7535	530.3104993
7536	530.2857658
7537	530.2817488
7538	530.2657547
7539	530.258589
7540	530.2535736
7541	530.2190594
7542	530.1977169
7543	530.1509801
7544	530.1345879
7545	530.1336583
7546	530.0932628
7547	530.0874033
7548	530.083807
7549	530.0765229
7550	530.0641008
7551	530.0503544
7552	530.0466186
7553	530.0372381
7554	530.0081164
7555	529.9791706
7556	529.9755013
7557	529.9687143
7558	529.9567017
7559	529.9398298
7560	529.9320539
7561	529.9200782
7562	529.9192725
7563	529.9034839
7564	529.896328
7565	529.8880535
7566	529.885339
7567	529.8800019
7568	529.8516069
7569	529.8422609
7570	529.8371305
7571	529.8351612
7572	529.828229
7573	529.8240908
7574	529.7884785
7575	529.7836774
7576	529.7758975
7577	529.7688813
7578	529.7589998
7579	529.7394311
7580	529.7367927
7581	529.7216916
7582	529.7135253
7583	529.703329
7584	529.6774818
7585	529.6577849
7586	529.6514041
7587	529.6288586
7588	529.6239792
7589	529.6201042
7590	529.6030493
7591	529.5952609
7592	529.5850449
7593	529.5731518
7594	529.5660198
7595	529.5617824
7596	529.5558379
7597	529.541435
7598	529.5271574
7599	529.5163285
7600	529.5060506
7601	529.5003607
7602	529.4799113
7603	529.4717476
7604	529.4627977
7605	529.4592923
7606	529.4530889
7607	529.445902
7608	529.4367869
7609	529.3988797
7610	529.3948444
7611	529.3568944
7612	529.3514569
7613	529.3421267
7614	529.3383588
7615	529.3321033
7616	529.283009
7617	529.2778651
7618	529.2658778
7619	529.2553059
7620	529.2482897
7621	529.2410764
7622	529.2226783
7623	529.2005061
7624	529.1992357
7625	529.1929114
7626	529.1713183
7627	529.1615797
7628	529.1521161
7629	529.1415859
7630	529.1351047
7631	529.1227184
7632	529.0877536
7633	529.0724177
7634	529.060566
7635	529.0567934
7636	529.0410545
7637	529.0246844
7638	528.9949569
7639	528.9795557
7640	528.9746702
7641	528.9680618
7642	528.9655789
7643	528.9588501
7644	528.9427571
7645	528.9374086
7646	528.9356999
7647	528.9202534
7648	528.9103049
7649	528.9073685
7650	528.9057332
7651	528.8999526
7652	528.888923
7653	528.8769006
7654	528.8662047
7655	528.8622712
7656	528.8539809
7657	528.848912
7658	528.8471356
7659	528.8459235
7660	528.8130375
7661	528.8093541
7662	528.7991423
7663	528.7898467
7664	528.7735744
7665	528.7608738
7666	528.7569249
7667	528.7542563
7668	528.7395528
7669	528.7266167
7670	528.7232404
7671	528.6996437
7672	528.6900639
7673	528.6786239
7674	528.6747058
7675	528.6568963
7676	528.6549251
7677	528.6525007
7678	528.6496505
7679	528.6414419
7680	528.6374338
7681	528.6179775
7682	528.6116154
7683	528.5983858
7684	528.5696226
7685	528.5636982
7686	528.5511183
7687	528.5311506
7688	528.5250329
7689	528.5034567
7690	528.4985875
7691	528.4749345
7692	528.4706233
7693	528.4621395
7694	528.45779
7695	528.4421933
7696	528.4380045
7697	528.3964936
7698	528.3929154
7699	528.3768347
7700	528.3703676
7701	528.3414808
7702	528.3327001
7703	528.2975796
7704	528.2935832
7705	528.2858271
7706	528.2806979
7707	528.2589654
7708	528.2407597
7709	528.2249699
7710	528.2181177
7711	528.2083751
7712	528.1937497
7713	528.188117
7714	528.1723626
7715	528.1600622
7716	528.1494871
7717	528.1424487
7718	528.1290811
7719	528.1189069
7720	528.114469
7721	528.0996285
7722	528.0960011
7723	528.0894075
7724	528.0883142
7725	528.0787123
7726	528.0773987
7727	528.0710701
7728	528.0672431
7729	528.0653311
7730	528.0464664
7731	528.0356149
7732	528.0254832
7733	528.0171727
7734	527.990816
7735	527.9896142
7736	527.9802614
7737	527.9770036
7738	527.9557017
7739	527.9511346
7740	527.9414733
7741	527.9264046
7742	527.9247307
7743	527.910697
7744	527.8972155
7745	527.8773648
7746	527.869499
7747	527.8310065
7748	527.8199793
7749	527.8075018
7750	527.7770801
7751	527.7693939
7752	527.7626396
7753	527.7515657
7754	527.7420481
7755	527.7333958
7756	527.7158809
7757	527.7099765
7758	527.7065841
7759	527.6834255
7760	527.6788341
7761	527.6706992
7762	527.6587116
7763	527.641473
7764	527.6359905
7765	527.6335568
7766	527.6305458
7767	527.6177469
7768	527.6127976
7769	527.6004469
7770	527.5658894
7771	527.5596
7772	527.5544104
7773	527.5522127
7774	527.5486214
7775	527.5434761
7776	527.5371336
7777	527.5356657
7778	527.5313741
7779	527.5264742
7780	527.5143077
7781	527.5062086
7782	527.5010527
7783	527.4905508
7784	527.4473545
7785	527.404427
7786	527.3714232
7787	527.3419852
7788	527.3226674
7789	527.3204656
7790	527.3178026
7791	527.3110362
7792	527.2969461
7793	527.2959815
7794	527.2857565
7795	527.2735765
7796	527.2655697
7797	527.2491386
7798	527.2477072
7799	527.2436091
7800	527.2315176
7801	527.1976339
7802	527.1893923
7803	527.1615306
7804	527.1436071
7805	527.1343655
7806	527.125276
7807	527.119865
7808	527.1008704
7809	527.065125
7810	527.0556409
7811	527.0493506
7812	527.0334086
7813	527.0241486
7814	526.9930891
7815	526.9738076
7816	526.9677877
7817	526.94322
7818	526.9342919
7819	526.9325321
7820	526.9245797
7821	526.9141117
7822	526.898794
7823	526.8748972
7824	526.8696188
7825	526.8628051
7826	526.8551974
7827	526.8481424
7828	526.8238051
7829	526.8014684
7830	526.7907323
7831	526.7832077
7832	526.7775667
7833	526.7672376
7834	526.7617136
7835	526.7556996
7836	526.7409819
7837	526.7270389
7838	526.7149778
7839	526.7113868
7840	526.6957288
7841	526.6850405
7842	526.6808071
7843	526.6771884
7844	526.670302
7845	526.659245
7846	526.6233527
7847	526.6187056
7848	526.5926603
7849	526.583941
7850	526.5708758
7851	526.5484755
7852	526.5433265
7853	526.4970874
7854	526.4832706
7855	526.4749887
7856	526.4728547
7857	526.4688661
7858	526.4486127
7859	526.4008326
7860	526.3939013
7861	526.3882556
7862	526.367922
7863	526.3613985
7864	526.3536238
7865	526.3504901
7866	526.3470986
7867	526.3385158
7868	526.3313837
7869	526.3200907
7870	526.3183929
7871	526.3160655
7872	526.3100173
7873	526.2927867
7874	526.2677128
7875	526.2487105
7876	526.2224334
7877	526.1953229
7878	526.1862479
7879	526.1741408
7880	526.1656829
7881	526.1645496
7882	526.1479405
7883	526.1394992
7884	526.1191763
7885	526.1111942
7886	526.1039356
7887	526.0927605
7888	526.0877416
7889	526.0850683
7890	526.07441
7891	526.0689554
7892	526.0601628
7893	526.0428787
7894	526.0344917
7895	526.0236825
7896	526.0222194
7897	526.0196135
7898	525.9948741
7899	525.98612
7900	525.9647124
7901	525.9314551
7902	525.9265196
7903	525.8960814
7904	525.8931106
7905	525.8891486
7906	525.8786953
7907	525.8654511
7908	525.862931
7909	525.8504127
7910	525.8456541
7911	525.8199534
7912	525.806013
7913	525.8034103
7914	525.7888793
7915	525.7817325
7916	525.7662478
7917	525.7630614
7918	525.7506862
7919	525.7442838
7920	525.7228817
7921	525.7167549
7922	525.7056544
7923	525.6968207
7924	525.6896056
7925	525.686869
7926	525.6788178
7927	525.6619113
7928	525.6605194
7929	525.6510551
7930	525.6204101
7931	525.6030817
7932	525.5822289
7933	525.563718
7934	525.5219704
7935	525.4855712
7936	525.470707
7937	525.4666005
7938	525.4630066
7939	525.4598615
7940	525.4494907
7941	525.4442064
7942	525.4415144
7943	525.4383569
7944	525.4228994
7945	525.4102945
7946	525.4086957
7947	525.4044913
7948	525.3990946
7949	525.3821852
7950	525.3805793
7951	525.3727132
7952	525.3688556
7953	525.361496
7954	525.3541504
7955	525.3277693
7956	525.3224347
7957	525.3172983
7958	525.3062959
7959	525.2983797
7960	525.296654
7961	525.2952261
7962	525.2885028
7963	525.2801821
7964	525.27164
7965	525.2345851
7966	525.2174874
7967	525.2117744
7968	525.2044971
7969	525.192766
7970	525.1834655
7971	525.1593019
7972	525.153975
7973	525.1510201
7974	525.1455085
7975	525.1438003
7976	525.1427534
7977	525.0922594
7978	525.0855388
7979	525.0809159
7980	525.0763255
7981	525.0714044
7982	525.0670066
7983	525.0609798
7984	525.0272107
7985	524.9957179
7986	524.9780828
7987	524.9712533
7988	524.964433
7989	524.957028
7990	524.9466501
7991	524.9182115
7992	524.8911663
7993	524.8872757
7994	524.8822842
7995	524.8736634
7996	524.8694479
7997	524.8509974
7998	524.838979
7999	524.8373453
8000	524.8242855
8001	524.8203085
8002	524.8108934
8003	524.7939937
8004	524.7873511
8005	524.7857344
8006	524.7791189
8007	524.7585146
8008	524.7414096
8009	524.7258518
8010	524.7085268
8011	524.6979607
8012	524.6919731
8013	524.6799735
8014	524.6732151
8015	524.6693917
8016	524.6529013
8017	524.6403322
8018	524.6387585
8019	524.637728
8020	524.6337318
8021	524.6195632
8022	524.6178349
8023	524.6101525
8024	524.6033769
8025	524.6021798
8026	524.5954161
8027	524.5861384
8028	524.5407787
8029	524.5226996
8030	524.5103186
8031	524.504873
8032	524.4961482
8033	524.4922456
8034	524.4755158
8035	524.4649867
8036	524.4601985
8037	524.4571787
8038	524.4550583
8039	524.4385423
8040	524.4344506
8041	524.4275131
8042	524.4140415
8043	524.399475
8044	524.3918046
8045	524.3847709
8046	524.3783035
8047	524.364008
8048	524.360209
8049	524.3553104
8050	524.3491141
8051	524.3368757
8052	524.3053073
8053	524.2985594
8054	524.293322
8055	524.2924097
8056	524.2719901
8057	524.2705533
8058	524.2653859
8059	524.2616492
8060	524.2151181
8061	524.197385
8062	524.1907318
8063	524.1745766
8064	524.1601269
8065	524.1462418
8066	524.1359586
8067	524.1333983
8068	524.1201543
8069	524.115201
8070	524.0982855
8071	524.0940225
8072	524.0820896
8073	524.0746911
8074	524.0692923
8075	524.05046
8076	524.0412411
8077	523.9957737
8078	523.9881217
8079	523.9767944
8080	523.972706
8081	523.9704971
8082	523.9646456
8083	523.9562676
8084	523.9447381
8085	523.9348721
8086	523.9331706
8087	523.9300003
8088	523.9155086
8089	523.9017609
8090	523.8986859
8091	523.8867741
8092	523.881806
8093	523.8688127
8094	523.8511317
8095	523.8491777
8096	523.8420792
8097	523.837938
8098	523.8324061
8099	523.8183529
8100	523.7954681
8101	523.7897566
8102	523.7774883
8103	523.7621838
8104	523.7537458
8105	523.7513867
8106	523.7387243
8107	523.7320908
8108	523.7190875
8109	523.7073849
8110	523.701367
8111	523.6996977
8112	523.6971371
8113	523.686051
8114	523.6832995
8115	523.6587824
8116	523.6523253
8117	523.6299272
8118	523.6124243
8119	523.6110694
8120	523.6023849
8121	523.5969275
8122	523.5935109
8123	523.5917752
8124	523.5753457
8125	523.5559104
8126	523.5393279
8127	523.5305072
8128	523.5165987
8129	523.5137665
8130	523.4991134
8131	523.4712022
8132	523.4683917
8133	523.4513434
8134	523.4356868
8135	523.4317185
8136	523.4248576
8137	523.4143438
8138	523.4114262
8139	523.4072877
8140	523.3999913
8141	523.3754355
8142	523.3712704
8143	523.3657109
8144	523.3431934
8145	523.3257312
8146	523.301012
8147	523.2852608
8148	523.2498947
8149	523.243298
8150	523.2373344
8151	523.2255879
8152	523.219869
8153	523.2039053
8154	523.1932653
8155	523.1726473
8156	523.1251684
8157	523.1164025
8158	523.1119637
8159	523.1089996
8160	523.0983974
8161	523.0682617
8162	523.0545751
8163	523.052367
8164	523.050061
8165	523.040456
8166	523.037994
8167	523.0355641
8168	523.0171038
8169	522.9936224
8170	522.989127
8171	522.9824728
8172	522.9543404
8173	522.949826
8174	522.9441979
8175	522.9320316
8176	522.8820291
8177	522.8759852
8178	522.8655366
8179	522.85855
8180	522.8273938
8181	522.793482
8182	522.7863906
8183	522.7654877
8184	522.7576145
8185	522.7486444
8186	522.7476963
8187	522.7469157
8188	522.743947
8189	522.734026
8190	522.7237112
8191	522.7193058
8192	522.7158985
8193	522.7076746
8194	522.7048162
8195	522.7019041
8196	522.6850066
8197	522.6804184
8198	522.6614809
8199	522.6386245
8200	522.6293736
8201	522.6181078
8202	522.6109105
8203	522.5981766
8204	522.5858908
8205	522.5832933
8206	522.5703939
8207	522.561455
8208	522.556684
8209	522.546492
8210	522.5320226
8211	522.5091354
8212	522.5076404
8213	522.4830319
8214	522.4673063
8215	522.4511807
8216	522.4495209
8217	522.4412721
8218	522.4259966
8219	522.4204578
8220	522.4115936
8221	522.3953484
8222	522.391615
8223	522.3870821
8224	522.379923
8225	522.3786062
8226	522.3754286
8227	522.3741971
8228	522.3693796
8229	522.3645316
8230	522.3586495
8231	522.3478882
8232	522.333409
8233	522.3196645
8234	522.2991328
8235	522.2935267
8236	522.2857879
8237	522.2839633
8238	522.2522091
8239	522.2505484
8240	522.2469611
8241	522.2407574
8242	522.2321997
8243	522.2121475
8244	522.2101818
8245	522.2094668
8246	522.1860271
8247	522.1763145
8248	522.171992
8249	522.1417365
8250	522.1286198
8251	522.1164983
8252	522.0843209
8253	522.0582971
8254	522.0430618
8255	522.0316705
8256	522.0153943
8257	522.0115542
8258	522.0021203
8259	521.9964012
8260	521.9901845
8261	521.986593
8262	521.98483
8263	521.9820683
8264	521.9718467
8265	521.9656848
8266	521.926036
8267	521.9091324
8268	521.9048378
8269	521.8980687
8270	521.8946216
8271	521.8868631
8272	521.8795094
8273	521.8659602
8274	521.8629013
8275	521.8532991
8276	521.827237
8277	521.8155869
8278	521.8087049
8279	521.8066468
8280	521.8007448
8281	521.7997731
8282	521.7844597
8283	521.7728304
8284	521.7624951
8285	521.7531649
8286	521.7149439
8287	521.7130741
8288	521.7121622
8289	521.7017349
8290	521.6948577
8291	521.6935485
8292	521.6878531
8293	521.6839276
8294	521.6733082
8295	521.6691651
8296	521.6682467
8297	521.6327316
8298	521.6276158
8299	521.6158011
8300	521.6129086
8301	521.5957806
8302	521.5910894
8303	521.5881076
8304	521.5844937
8305	521.5597153
8306	521.5409346
8307	521.5312854
8308	521.5302408
8309	521.5277919
8310	521.5248474
8311	521.5184196
8312	521.495187
8313	521.4875077
8314	521.476451
8315	521.4690416
8316	521.456813
8317	521.4517648
8318	521.4467244
8319	521.4361411
8320	521.4339596
8321	521.4241312
8322	521.4208965
8323	521.4152911
8324	521.3938127
8325	521.3924785
8326	521.3899117
8327	521.384478
8328	521.3834309
8329	521.3755293
8330	521.3622659
8331	521.35896
8332	521.3558699
8333	521.3532431
8334	521.3498594
8335	521.3447583
8336	521.3364276
8337	521.3121707
8338	521.2987258
8339	521.2882957
8340	521.2855028
8341	521.2831657
8342	521.2632174
8343	521.2454973
8344	521.2336743
8345	521.2139033
8346	521.1965969
8347	521.195043
8348	521.1925947
8349	521.1791007
8350	521.1744064
8351	521.1727549
8352	521.1512591
8353	521.1474421
8354	521.1273447
8355	521.1195463
8356	521.0860779
8357	521.08489
8358	521.0471386
8359	521.0343369
8360	521.0297924
8361	521.0289821
8362	521.0278085
8363	521.0251474
8364	521.0188467
8365	520.9993644
8366	520.9922513
8367	520.9885001
8368	520.9791765
8369	520.9727971
8370	520.9716849
8371	520.9665513
8372	520.9594419
8373	520.9547075
8374	520.9488236
8375	520.9375408
8376	520.9269412
8377	520.912617
8378	520.9098912
8379	520.8990823
8380	520.8870521
8381	520.8755644
8382	520.8738846
8383	520.8678691
8384	520.854247
8385	520.8519324
8386	520.8481728
8387	520.8165087
8388	520.806389
8389	520.7976609
8390	520.7897766
8391	520.7874585
8392	520.7723075
8393	520.7486422
8394	520.7341257
8395	520.7282516
8396	520.7218985
8397	520.7115665
8398	520.7106635
8399	520.6959312
8400	520.6768314
8401	520.6726155
8402	520.6714785
8403	520.6700236
8404	520.6566204
8405	520.655908
8406	520.6427306
8407	520.6382027
8408	520.6294667
8409	520.6235732
8410	520.6108422
8411	520.5864185
8412	520.5851731
8413	520.5645797
8414	520.557053
8415	520.541563
8416	520.5369086
8417	520.5164472
8418	520.5112573
8419	520.499601
8420	520.4964097
8421	520.468855
8422	520.4677578
8423	520.4627899
8424	520.4592833
8425	520.4531078
8426	520.4368524
8427	520.4296844
8428	520.415343
8429	520.41438
8430	520.4092466
8431	520.4065674
8432	520.4012137
8433	520.396537
8434	520.3844696
8435	520.3781523
8436	520.3760158
8437	520.3717161
8438	520.3690981
8439	520.3662137
8440	520.3603226
8441	520.3565531
8442	520.3479565
8443	520.3171957
8444	520.2993145
8445	520.2963321
8446	520.2892325
8447	520.2588822
8448	520.2526937
8449	520.2477634
8450	520.2338355
8451	520.2316826
8452	520.2234751
8453	520.2054133
8454	520.1823461
8455	520.1765553
8456	520.1720823
8457	520.1691233
8458	520.1295081
8459	520.1279298
8460	520.1258433
8461	520.0756916
8462	520.059625
8463	520.0500325
8464	520.0442428
8465	520.0378199
8466	520.0289885
8467	520.0193949
8468	520.0022156
8469	520.0004191
8470	519.9938992
8471	519.9914152
8472	519.9818867
8473	519.9776782
8474	519.9675812
8475	519.9565784
8476	519.9525076
8477	519.9187535
8478	519.9100167
8479	519.8876573
8480	519.8790333
8481	519.8391128
8482	519.836053
8483	519.825717
8484	519.8159711
8485	519.8082182
8486	519.8023481
8487	519.7902363
8488	519.7803317
8489	519.7699886
8490	519.7454967
8491	519.7428475
8492	519.7422106
8493	519.7356532
8494	519.7294621
8495	519.7244906
8496	519.722318
8497	519.6861862
8498	519.6845019
8499	519.6834415
8500	519.6818714
8501	519.6804439
8502	519.6775286
8503	519.6568947
8504	519.6497948
8505	519.6476813
8506	519.6445603
8507	519.64166
8508	519.6313689
8509	519.6289252
8510	519.6254847
8511	519.6166364
8512	519.6130911
8513	519.602037
8514	519.5720871
8515	519.5499728
8516	519.5484471
8517	519.5077526
8518	519.498994
8519	519.4907485
8520	519.4856881
8521	519.457357
8522	519.4531787
8523	519.4497318
8524	519.4470995
8525	519.446495
8526	519.4278457
8527	519.4213315
8528	519.4066501
8529	519.4034555
8530	519.3775484
8531	519.3680753
8532	519.3555914
8533	519.3518274
8534	519.3456814
8535	519.3415303
8536	519.3358244
8537	519.3327221
8538	519.3301505
8539	519.324488
8540	519.3205621
8541	519.2974443
8542	519.2754893
8543	519.2672798
8544	519.2638905
8545	519.2575785
8546	519.2535418
8547	519.2503902
8548	519.248307
8549	519.2384154
8550	519.2288231
8551	519.2173573
8552	519.204544
8553	519.2023156
8554	519.184704
8555	519.176258
8556	519.1732617
8557	519.1362986
8558	519.1259648
8559	519.1248
8560	519.1225594
8561	519.1179369
8562	519.0801499
8563	519.0482205
8564	519.0453291
8565	519.0386442
8566	519.0378996
8567	519.0334164
8568	519.0136478
8569	518.9713521
8570	518.9569759
8571	518.9499958
8572	518.9467873
8573	518.9418524
8574	518.933952
8575	518.9103606
8576	518.9021702
8577	518.9014592
8578	518.892645
8579	518.8897499
8580	518.8847124
8581	518.8780517
8582	518.8684278
8583	518.8644897
8584	518.8586191
8585	518.8508081
8586	518.8414995
8587	518.8347469
8588	518.8284378
8589	518.8278073
8590	518.8126342
8591	518.802659
8592	518.7898659
8593	518.7825959
8594	518.7797334
8595	518.7777429
8596	518.771786
8597	518.769832
8598	518.7482739
8599	518.7269214
8600	518.7212218
8601	518.7154649
8602	518.7138581
8603	518.6745941
8604	518.6724757
8605	518.665128
8606	518.6630382
8607	518.6452631
8608	518.6357244
8609	518.6148182
8610	518.6082988
8611	518.5852285
8612	518.5824341
8613	518.5745251
8614	518.5469763
8615	518.5397845
8616	518.525354
8617	518.5171541
8618	518.5082061
8619	518.504532
8620	518.5015301
8621	518.4984949
8622	518.4971292
8623	518.4905415
8624	518.4840869
8625	518.4815853
8626	518.4692833
8627	518.4537817
8628	518.4499348
8629	518.4420238
8630	518.4318046
8631	518.4221116
8632	518.4190053
8633	518.4124358
8634	518.4111818
8635	518.3891051
8636	518.3821154
8637	518.3515518
8638	518.3427583
8639	518.3126582
8640	518.3083039
8641	518.277011
8642	518.2611081
8643	518.2298338
8644	518.2241343
8645	518.2075706
8646	518.2063703
8647	518.1878029
8648	518.182674
8649	518.1793205
8650	518.1544908
8651	518.1497246
8652	518.1473038
8653	518.1456119
8654	518.133158
8655	518.1240977
8656	518.12313
8657	518.1102564
8658	518.1047202
8659	518.0860111
8660	518.0686562
8661	518.0666607
8662	518.0603514
8663	518.0519852
8664	518.0187953
8665	517.9949853
8666	517.9815973
8667	517.9772429
8668	517.9409797
8669	517.9135033
8670	517.9112913
8671	517.8878691
8672	517.8748805
8673	517.8728003
8674	517.8541384
8675	517.843723
8676	517.8305644
8677	517.8221868
8678	517.8017306
8679	517.7971183
8680	517.7560917
8681	517.7315209
8682	517.7029184
8683	517.6834088
8684	517.6815193
8685	517.6790573
8686	517.6696927
8687	517.6579579
8688	517.6492368
8689	517.638526
8690	517.6304732
8691	517.6116427
8692	517.6019674
8693	517.5674574
8694	517.5636138
8695	517.5366847
8696	517.5276136
8697	517.5226936
8698	517.5160852
8699	517.514159
8700	517.4875876
8701	517.482772
8702	517.4820585
8703	517.4619515
8704	517.4533913
8705	517.4503499
8706	517.4453492
8707	517.4438382
8708	517.4397861
8709	517.4391966
8710	517.4278356
8711	517.4090275
8712	517.4033783
